2023-12-25 10:23:06.208471	https://www.encodeproject.org/report/?type=Experiment&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status=released&files.file_type=bed+narrowPeak&audit.ERROR.category%21=extremely+low+read+depth&audit.ERROR.category%21=missing+control+alignments&audit.ERROR.category%21=control+extremely+low+read+depth&audit.ERROR.category%21=not+compliant+biosample+characterization&audit.ERROR.category%21=extremely+low+read+length&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR934RJP/	ENCSR934RJP	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF3-human/	ZNF3	ZNF3	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF3	K562	GEO:GSE177877	ZNF3 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF876MRV/,/files/ENCFF197CUH/,/files/ENCFF055LFW/,/files/ENCFF144DJL/,/files/ENCFF538IXL/,/files/ENCFF315WYI/,/files/ENCFF547OVU/,/files/ENCFF934JEB/,/files/ENCFF415EXA/,/files/ENCFF362LOZ/,/files/ENCFF737HKM/,/files/ENCFF153CID/,/files/ENCFF487XGE/,/files/ENCFF352CFH/,/files/ENCFF198UDI/,/files/ENCFF357GKL/,/files/ENCFF147HTR/,/files/ENCFF673ZSE/,/files/ENCFF593TGD/,/files/ENCFF301WRB/,/files/ENCFF157XUY/,/files/ENCFF635FXD/,/files/ENCFF410DHO/,/files/ENCFF944LSC/,/files/ENCFF798AFV/,/files/ENCFF327SUM/		ENCBS647WKF,ENCBS721VER	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/df6e4c1d-77d4-4af7-b1e7-bcc655857d09/,/replicates/c75447ed-b77e-4968-868b-dbd2a72636ae/				
/experiments/ENCSR419ANE/	ENCSR419ANE	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens Peyer's patch tissue male adult (37 years)	Peyer's patch	FactorBook:ENCSR419ANE,GEO:GSE105510,SCREEN-GRCh38:Peyers_patch_female_adult_53_years	CTCF ChIP-seq on human Peyer's patch	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF541IAK/,/files/ENCFF495AQO/,/files/ENCFF903JMW/,/files/ENCFF667TEE/,/files/ENCFF849XQR/,/files/ENCFF025ZGL/,/files/ENCFF777TZZ/,/files/ENCFF621SVY/,/files/ENCFF679NCQ/,/files/ENCFF821KSJ/,/files/ENCFF987VYY/,/files/ENCFF159IXZ/,/files/ENCFF370KLI/,/files/ENCFF872DRZ/,/files/ENCFF805FIF/,/files/ENCFF112FNQ/,/files/ENCFF466NBV/,/files/ENCFF454KXV/,/files/ENCFF758HAD/,/files/ENCFF701KWW/,/files/ENCFF631JVL/,/files/ENCFF551HQF/,/files/ENCFF388EXK/,/files/ENCFF826CSR/,/files/ENCFF226VYN/	/reference-epigenomes/ENCSR908HXO/	ENCBS467IBM	1	1	ENCAB830JLB	Homo sapiens	adult	37 years												/replicates/141aff17-27d7-4b46-9e99-6df0092e45eb/				
/experiments/ENCSR451UQX/	ENCSR451UQX	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF551-human/	ZNF551	ZNF551	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF551	K562	GEO:GSE177299	ZNF551 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF749CCB/,/files/ENCFF486IHY/,/files/ENCFF345WAV/,/files/ENCFF687DYC/,/files/ENCFF949QES/,/files/ENCFF684OKF/,/files/ENCFF403WWL/,/files/ENCFF438HID/,/files/ENCFF504EGM/,/files/ENCFF060QLJ/,/files/ENCFF363RGY/,/files/ENCFF017JIW/,/files/ENCFF269EZC/,/files/ENCFF007HYL/,/files/ENCFF366SMI/,/files/ENCFF942QVF/,/files/ENCFF034UCG/,/files/ENCFF117PVL/,/files/ENCFF601GZX/,/files/ENCFF161WVH/,/files/ENCFF913YMX/,/files/ENCFF584AXX/,/files/ENCFF013KFV/,/files/ENCFF811DCL/,/files/ENCFF450BEC/,/files/ENCFF056MJJ/		ENCBS098SJG,ENCBS909WEI	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/84e1f095-dc89-46cf-8cd6-21384a6d2abd/,/replicates/977b65fd-be14-4812-9f00-be6119711991/				
/experiments/ENCSR079YAP/	ENCSR079YAP	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens tibial artery tissue male adult (37 years)	tibial artery	FactorBook:ENCSR079YAP,GEO:GSE139696		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF941OSI/,/files/ENCFF500RDL/,/files/ENCFF640WJN/,/files/ENCFF586GWU/,/files/ENCFF202JNR/,/files/ENCFF128MJI/,/files/ENCFF163DXS/,/files/ENCFF097TQV/,/files/ENCFF702GBY/,/files/ENCFF658ZEQ/,/files/ENCFF445JYR/,/files/ENCFF716QFK/,/files/ENCFF326SWA/,/files/ENCFF024SOG/,/files/ENCFF493NOV/,/files/ENCFF822JXE/,/files/ENCFF507DLC/,/files/ENCFF044VMQ/,/files/ENCFF006OUJ/,/files/ENCFF246WTK/,/files/ENCFF089ZFV/,/files/ENCFF076CAA/,/files/ENCFF549BKI/,/files/ENCFF896OZP/,/files/ENCFF970QMT/,/files/ENCFF953QHW/,/files/ENCFF279CMY/	/reference-epigenomes/ENCSR646ZPK/	ENCBS452GMG	1	1,2	ENCAB719MQZ	Homo sapiens	adult	37 years												/replicates/efbef88b-cdbc-43de-99ae-77bcf747f718/,/replicates/650313a8-0987-4a26-b232-25264312e56e/				
/experiments/ENCSR910MUD/	ENCSR910MUD	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF138-human/	ZNF138	ZNF138	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF138	HepG2	GEO:GSE170588	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF091CDQ/,/files/ENCFF897PDT/,/files/ENCFF696XWA/,/files/ENCFF272PRM/,/files/ENCFF429RZD/,/files/ENCFF770NCL/,/files/ENCFF930SIY/,/files/ENCFF619OOB/,/files/ENCFF863ZIB/,/files/ENCFF014SKJ/,/files/ENCFF606LAT/,/files/ENCFF380MME/,/files/ENCFF193ZKO/,/files/ENCFF240KAL/,/files/ENCFF237FUT/,/files/ENCFF172CGG/,/files/ENCFF355DXZ/,/files/ENCFF006UHN/,/files/ENCFF976GBA/,/files/ENCFF793WLZ/,/files/ENCFF026UFE/,/files/ENCFF389YCG/,/files/ENCFF341QSC/,/files/ENCFF453HEP/		ENCBS172EJC,ENCBS442PHY	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/c8ebd501-bd5c-4c74-b9e3-440c207786a4/,/replicates/0e96e3a0-1096-44e1-8211-c7fb35b82202/				
/experiments/ENCSR946MNG/	ENCSR946MNG	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens prostate gland tissue male adult (37 years)	prostate gland	GEO:GSE139781,FactorBook:ENCSR946MNG		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF082GJC/,/files/ENCFF156SXO/,/files/ENCFF779QOP/,/files/ENCFF594TDS/,/files/ENCFF248USD/,/files/ENCFF086XOB/,/files/ENCFF108ZOJ/,/files/ENCFF044QHR/,/files/ENCFF046CSA/,/files/ENCFF536POL/,/files/ENCFF753FPF/,/files/ENCFF403KWB/,/files/ENCFF754LBW/,/files/ENCFF906KYM/,/files/ENCFF256VKQ/,/files/ENCFF200HKB/,/files/ENCFF165JNG/,/files/ENCFF932ZLA/,/files/ENCFF858LBR/,/files/ENCFF527SZL/,/files/ENCFF292UMS/,/files/ENCFF127ACN/,/files/ENCFF307MGW/,/files/ENCFF835JPE/,/files/ENCFF430NIU/,/files/ENCFF837DCK/,/files/ENCFF820HAG/,/files/ENCFF703KDQ/,/files/ENCFF193LJV/	/reference-epigenomes/ENCSR488NPX/	ENCBS985DZK	1	1,2	ENCAB719MQZ	Homo sapiens	adult	37 years												/replicates/3dc8932d-d36b-4d5a-a530-e23a3b4e7d8a/,/replicates/bb57be52-5e1e-4cba-8e04-01a1045b8761/				
/experiments/ENCSR574UJE/	ENCSR574UJE	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF485-human/	ZNF485	ZNF485	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF485	HepG2	GEO:GSE170764	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF506UID/,/files/ENCFF468RDH/,/files/ENCFF148EOZ/,/files/ENCFF048FCA/,/files/ENCFF692SHB/,/files/ENCFF512UMY/,/files/ENCFF535XZM/,/files/ENCFF656AXN/,/files/ENCFF978WVB/,/files/ENCFF685CEM/,/files/ENCFF621JQE/,/files/ENCFF706XIN/,/files/ENCFF312BFB/,/files/ENCFF783YIC/,/files/ENCFF171KDU/,/files/ENCFF330LNM/,/files/ENCFF837BSM/,/files/ENCFF920PXD/,/files/ENCFF637PHL/,/files/ENCFF254YVQ/,/files/ENCFF497ADN/,/files/ENCFF162GNT/,/files/ENCFF292TKY/,/files/ENCFF360UPH/		ENCBS537LIA,ENCBS907DZZ	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/2b7b70b1-50a9-4297-9711-0fde324f72a4/,/replicates/dd9b3911-311e-4ee4-9e08-de59df4eda8b/				
/experiments/ENCSR259PNW/	ENCSR259PNW	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; dorsolateral prefrontal cortex tissue female adult (88 years)	dorsolateral prefrontal cortex	GEO:GSE187204	CTCF TF ChIP-seq on middle frontal area 46 tissue female adult (88 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF871XTI/,/files/ENCFF951SAM/,/files/ENCFF080JRN/,/files/ENCFF954IAP/,/files/ENCFF966VTZ/,/files/ENCFF018QAS/,/files/ENCFF594JBR/,/files/ENCFF770KHH/,/files/ENCFF875LWD/,/files/ENCFF897EQR/,/files/ENCFF476NBQ/,/files/ENCFF760WNT/,/files/ENCFF962FDB/,/files/ENCFF735UOV/,/files/ENCFF302UYV/	/disease-series/ENCSR275NNK/	ENCBS995IIS	1	2,1	ENCAB719MQZ	Homo sapiens	adult	88 years												/replicates/8505094e-91a1-4616-b7e6-b59cca3f478c/,/replicates/d5b8571b-68d1-4752-ad14-675f853f97e9/				
/experiments/ENCSR014GSQ/	ENCSR014GSQ	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens adrenal gland tissue female adult (51 years)	adrenal gland	GEO:GSE105198,SCREEN-GRCh38:adrenal_gland_female_adult_51_years,FactorBook:ENCSR014GSQ	CTCF ChIP-seq on human adrenal gland	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF263EXZ/,/files/ENCFF489JBV/,/files/ENCFF305HRI/,/files/ENCFF312ULR/,/files/ENCFF543QNM/,/files/ENCFF403PJI/,/files/ENCFF424SMT/,/files/ENCFF233CJY/,/files/ENCFF698DYH/,/files/ENCFF047PYH/,/files/ENCFF985ZJL/,/files/ENCFF997SLK/,/files/ENCFF856BHK/,/files/ENCFF965ZSY/,/files/ENCFF117XJK/,/files/ENCFF915QDI/,/files/ENCFF171MSJ/,/files/ENCFF174CEI/,/files/ENCFF319UCV/,/files/ENCFF685FEY/,/files/ENCFF091TGN/,/files/ENCFF843XZJ/,/files/ENCFF673UYG/,/files/ENCFF282ZUL/,/files/ENCFF969MVE/	/reference-epigenomes/ENCSR061UCF/,/experiment-series/ENCSR962IJK/	ENCBS055JKA	1	1	ENCAB830JLB	Homo sapiens	adult	51 years												/replicates/f1199a15-da07-4de7-bc19-32a7a840fbfa/				
/experiments/ENCSR331OGX/	ENCSR331OGX	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens thyroid gland tissue female adult (53 years)	thyroid gland	GEO:GSE142953,FactorBook:ENCSR331OGX		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF521ZQJ/,/files/ENCFF250RYR/,/files/ENCFF585YPM/,/files/ENCFF850ORZ/,/files/ENCFF787XGB/,/files/ENCFF112QJJ/,/files/ENCFF576BUM/,/files/ENCFF045EGT/,/files/ENCFF882RLN/,/files/ENCFF022SOT/,/files/ENCFF280XND/,/files/ENCFF247VKL/,/files/ENCFF935FCJ/,/files/ENCFF990AVH/,/files/ENCFF769UPW/,/files/ENCFF870FFN/,/files/ENCFF646XTO/,/files/ENCFF458GAN/,/files/ENCFF792QAO/,/files/ENCFF443CQH/,/files/ENCFF249DTI/,/files/ENCFF410YNI/,/files/ENCFF553XLP/,/files/ENCFF094QZH/,/files/ENCFF947KIQ/,/files/ENCFF905YHF/,/files/ENCFF452ZPE/	/reference-epigenomes/ENCSR383YYH/	ENCBS586UUR	1	1,2	ENCAB000AXX	Homo sapiens	adult	53 years												/replicates/059ec99e-725c-40b3-9551-baf50cae172e/,/replicates/cb765c44-7f13-4669-81db-dc68057f17e6/				
/experiments/ENCSR770IWO/	ENCSR770IWO	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens adrenal gland tissue female adult (53 years)	adrenal gland	FactorBook:ENCSR770IWO,GEO:GSE106006,SCREEN-GRCh38:adrenal_gland_female_adult_53_years	CTCF ChIP-seq on human adrenal gland	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF530VUW/,/files/ENCFF857XTL/,/files/ENCFF662WGE/,/files/ENCFF490SNQ/,/files/ENCFF321AOM/,/files/ENCFF891NAK/,/files/ENCFF199CZQ/,/files/ENCFF278KRN/,/files/ENCFF627DHJ/,/files/ENCFF539JDZ/,/files/ENCFF610WYQ/,/files/ENCFF872LIM/,/files/ENCFF664IDY/,/files/ENCFF114FNT/,/files/ENCFF350UER/,/files/ENCFF742DLB/,/files/ENCFF814SXM/,/files/ENCFF328BBZ/,/files/ENCFF029ZIF/,/files/ENCFF647TSX/,/files/ENCFF419QIY/,/files/ENCFF059SOE/,/files/ENCFF600OLB/,/files/ENCFF833XKB/,/files/ENCFF678WUB/	/reference-epigenomes/ENCSR224DKG/	ENCBS926VJZ	1	1	ENCAB830JLB	Homo sapiens	adult	53 years												/replicates/2104c2aa-52bb-4a6a-9deb-7be32b3cf477/				
/experiments/ENCSR450BLH/	ENCSR450BLH	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens adrenal gland tissue male adult (54 years)	adrenal gland	SCREEN-GRCh38:adrenal_gland_male_adult_54_years,FactorBook:ENCSR450BLH,GEO:GSE105610	CTCF ChIP-seq on human adrenal gland	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF725BGJ/,/files/ENCFF125ONW/,/files/ENCFF623QDU/,/files/ENCFF259DRG/,/files/ENCFF675UXC/,/files/ENCFF693ANZ/,/files/ENCFF682TTM/,/files/ENCFF245JXB/,/files/ENCFF215GGE/,/files/ENCFF978NVC/,/files/ENCFF772TUY/,/files/ENCFF535RTO/,/files/ENCFF776SFB/,/files/ENCFF387UCW/,/files/ENCFF952XPH/,/files/ENCFF411KGD/,/files/ENCFF557QYI/,/files/ENCFF574FIL/,/files/ENCFF164LWQ/,/files/ENCFF805XNY/,/files/ENCFF513GTV/,/files/ENCFF886WNR/,/files/ENCFF035TJC/,/files/ENCFF061PSF/,/files/ENCFF036CYO/	/reference-epigenomes/ENCSR127KVK/	ENCBS063ABX	1	1	ENCAB830JLB	Homo sapiens	adult	54 years												/replicates/094d5e57-4fd2-44c5-8935-5f5f15d6e8a6/				
/experiments/ENCSR171TDM/	ENCSR171TDM	ChIP-seq	TF ChIP-seq	cell line	/targets/EHF-human/	EHF	EHF	Homo sapiens A549 genetically modified (insertion) using CRISPR targeting H. sapiens EHF	A549	GEO:GSE170607	eGFP-EHF ChIP-seq on human A549	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF037XNL/,/files/ENCFF547ZGU/,/files/ENCFF628YMK/,/files/ENCFF482MKB/,/files/ENCFF439YWT/,/files/ENCFF222NXU/,/files/ENCFF053HYF/,/files/ENCFF633IPM/,/files/ENCFF239XGV/,/files/ENCFF658DDW/,/files/ENCFF630UTA/,/files/ENCFF323HKD/,/files/ENCFF104MXJ/,/files/ENCFF329QDZ/,/files/ENCFF034GRZ/,/files/ENCFF840TRE/,/files/ENCFF384HDE/,/files/ENCFF278DOD/,/files/ENCFF701DAE/,/files/ENCFF352AOI/,/files/ENCFF632RWL/,/files/ENCFF577TLG/,/files/ENCFF169QXK/,/files/ENCFF507RLU/,/files/ENCFF412ABH/,/files/ENCFF679UWT/		ENCBS788WCK,ENCBS527DYJ	1,2	1	ENCAB728YTO	Homo sapiens	adult	58 years										/organisms/human/		/replicates/f6b4f27d-3acf-45f3-a449-466b56bb57d1/,/replicates/a1142e12-085f-49ee-85f9-9eaaaddfdc90/				
/experiments/ENCSR105KGD/	ENCSR105KGD	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens heart right ventricle tissue male adult (55 years)	heart right ventricle	GEO:GSE208847		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF632GJB/,/files/ENCFF210YLR/,/files/ENCFF942KTL/,/files/ENCFF782KBM/,/files/ENCFF954WCC/,/files/ENCFF162MHV/,/files/ENCFF083QEJ/,/files/ENCFF190YVK/,/files/ENCFF398SDV/,/files/ENCFF053RDI/,/files/ENCFF916AKD/,/files/ENCFF987SXS/,/files/ENCFF435TKW/,/files/ENCFF131PFM/,/files/ENCFF749OWQ/	/reference-epigenomes/ENCSR068FBO/	ENCBS377GPP	1	2,1	ENCAB719MQZ	Homo sapiens	adult	55 years												/replicates/08ff36fa-7aca-40a0-868c-0dd910d365ff/,/replicates/157a4491-f8f9-4b91-8df6-9fdfa969ce94/				
/experiments/ENCSR736PZW/	ENCSR736PZW	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens left lung tissue female child (16 years)	left lung	GEO:GSE188029	CTCF ChIP-seq on left lung tissue female child (16 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF814DWV/,/files/ENCFF590IIP/,/files/ENCFF175RHL/,/files/ENCFF145QPY/,/files/ENCFF399NSH/,/files/ENCFF099FBL/,/files/ENCFF574NUJ/,/files/ENCFF155EWB/,/files/ENCFF597ASP/,/files/ENCFF576ZDO/,/files/ENCFF673YZF/,/files/ENCFF975RFH/,/files/ENCFF913NPE/,/files/ENCFF051RUE/,/files/ENCFF696EWL/	/reference-epigenomes/ENCSR678SBC/	ENCBS892NYC	1	1,2	ENCAB719MQZ	Homo sapiens	child	16 years												/replicates/14fd85b2-a1cf-4b52-8e61-0c6454022d6f/,/replicates/ddcbacc5-99a4-44ea-89df-981cfe64c8c7/				
/experiments/ENCSR360UHC/	ENCSR360UHC	ChIP-seq	TF ChIP-seq	cell line	/targets/ARID3B-human/	ARID3B	ARID3B	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ARID3B	K562	GEO:GSE170585	eGFP-ARID3B ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF321CXG/,/files/ENCFF434JYJ/,/files/ENCFF091NPX/,/files/ENCFF249HAL/,/files/ENCFF540GUH/,/files/ENCFF263ZNX/,/files/ENCFF293XFC/,/files/ENCFF224SWC/,/files/ENCFF815RKV/,/files/ENCFF493SPH/,/files/ENCFF319HXI/,/files/ENCFF936WFX/,/files/ENCFF740OGZ/,/files/ENCFF492BBN/,/files/ENCFF799HEW/,/files/ENCFF026BJC/,/files/ENCFF231BAB/,/files/ENCFF270TSN/,/files/ENCFF176HTS/,/files/ENCFF921ZCX/,/files/ENCFF890WMF/,/files/ENCFF296CWE/,/files/ENCFF127BIZ/,/files/ENCFF104LCU/,/files/ENCFF955ASA/,/files/ENCFF273INO/		ENCBS572HVN,ENCBS555NHT	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/4e66dbe2-ec77-4dbb-bf89-af57bffd1291/,/replicates/ec195ae4-bf91-4be1-8db6-fed2bfd1d72a/				
/experiments/ENCSR428BKN/	ENCSR428BKN	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens gastrocnemius medialis tissue female adult (53 years)	gastrocnemius medialis	FactorBook:ENCSR428BKN,SCREEN-GRCh38:gastrocnemius_medialis_female_adult_53_years,GEO:GSE105519	CTCF ChIP-seq on human gastrocnemius medialis	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF296YDQ/,/files/ENCFF255INZ/,/files/ENCFF437HHZ/,/files/ENCFF941RBT/,/files/ENCFF629ECZ/,/files/ENCFF436WOY/,/files/ENCFF015URP/,/files/ENCFF719PVG/,/files/ENCFF749ROX/,/files/ENCFF985OZU/,/files/ENCFF020DZY/,/files/ENCFF852YGC/,/files/ENCFF123HFG/,/files/ENCFF167XIH/,/files/ENCFF100SKI/,/files/ENCFF106ONT/,/files/ENCFF303KHS/,/files/ENCFF439BPN/,/files/ENCFF908BFD/,/files/ENCFF046BXI/,/files/ENCFF161EQK/,/files/ENCFF055HAN/,/files/ENCFF410UTR/,/files/ENCFF575JKS/,/files/ENCFF410RHW/	/reference-epigenomes/ENCSR108YWO/	ENCBS429IGV	1	1	ENCAB830JLB	Homo sapiens	adult	53 years												/replicates/feb82547-2ca7-448b-9dd9-c1a3ca6e309e/				
/experiments/ENCSR338SEM/	ENCSR338SEM	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF248-human/	ZNF248	ZNF248	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF248	HEK293	FactorBook:ENCSR338SEM,GEO:GSE105540	eGFP-ZNF248 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF104LKB/,/files/ENCFF076DJF/,/files/ENCFF079WWC/,/files/ENCFF578AVN/,/files/ENCFF793HDZ/,/files/ENCFF371VUE/,/files/ENCFF916XVB/,/files/ENCFF447DQM/,/files/ENCFF458MXN/,/files/ENCFF584CLK/,/files/ENCFF136ZLW/,/files/ENCFF503ISP/,/files/ENCFF996QJP/,/files/ENCFF351IFH/,/files/ENCFF438EDV/,/files/ENCFF163QNH/,/files/ENCFF123UXD/,/files/ENCFF509TVW/,/files/ENCFF267AXX/,/files/ENCFF929CJA/,/files/ENCFF571IUY/,/files/ENCFF492TGZ/,/files/ENCFF748KBY/,/files/ENCFF808DHS/,/files/ENCFF042SWE/,/files/ENCFF480PIW/,/files/ENCFF505GHK/,/files/ENCFF321XZG/,/files/ENCFF762ACB/,/files/ENCFF484OPK/,/files/ENCFF044BAW/,/files/ENCFF781TTQ/,/files/ENCFF999NWH/,/files/ENCFF884GYB/,/files/ENCFF481ENR/,/files/ENCFF982VOB/,/files/ENCFF552OND/,/files/ENCFF226MLA/,/files/ENCFF558QMJ/,/files/ENCFF620QZK/,/files/ENCFF615DSL/,/files/ENCFF089TLZ/,/files/ENCFF521LVI/,/files/ENCFF864HXH/,/files/ENCFF285SVH/,/files/ENCFF645ILC/,/files/ENCFF619NVQ/,/files/ENCFF604MOX/,/files/ENCFF195GMY/,/files/ENCFF659RJF/,/files/ENCFF617BFH/,/files/ENCFF262SRR/,/files/ENCFF111HJR/,/files/ENCFF997BHI/,/files/ENCFF555QDO/,/files/ENCFF047FZM/,/files/ENCFF391UVI/,/files/ENCFF941KAE/,/files/ENCFF255RYW/,/files/ENCFF824XVI/,/files/ENCFF868LYX/,/files/ENCFF873EXN/,/files/ENCFF666TAM/,/files/ENCFF794QBH/,/files/ENCFF085XFZ/,/files/ENCFF105AWM/		ENCBS204PUC,ENCBS756CXD	1,2	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/e20c2bd9-6305-4e56-b7ba-51f599bc4d49/,/replicates/4d38bd47-5d2b-4224-9b57-c75ae0d7e096/				
/experiments/ENCSR250WFW/	ENCSR250WFW	ChIP-seq	TF ChIP-seq	cell line	/targets/RREB1-human/	RREB1	RREB1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens RREB1	K562	GEO:GSE170013	eGFP-RREB1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF583VLJ/,/files/ENCFF752DFE/,/files/ENCFF907VAK/,/files/ENCFF978HMO/,/files/ENCFF771IUF/,/files/ENCFF502ZDX/,/files/ENCFF502RCU/,/files/ENCFF980VRF/,/files/ENCFF796IEO/,/files/ENCFF841YQX/,/files/ENCFF765UVB/,/files/ENCFF502DTX/,/files/ENCFF984JAA/,/files/ENCFF338AKN/,/files/ENCFF882WOM/,/files/ENCFF845ITX/,/files/ENCFF361VVX/,/files/ENCFF206TWH/,/files/ENCFF511RUY/,/files/ENCFF309YZR/,/files/ENCFF862YIV/,/files/ENCFF068BRP/,/files/ENCFF229GYT/,/files/ENCFF299MEE/,/files/ENCFF057RJK/,/files/ENCFF256PHY/		ENCBS027BSC,ENCBS107SVF	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/9e66111d-f2d8-43e2-aaf3-311d92d6bef7/,/replicates/9561ec38-541e-4945-b72d-a61be2d5bb3c/				
/experiments/ENCSR369RRE/	ENCSR369RRE	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; dorsolateral prefrontal cortex tissue female adult (74 years)	dorsolateral prefrontal cortex	GEO:GSE187313	CTCF ChIP-seq on dorsolateral prefrontal cortex tissue female adult (74 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF922WTS/,/files/ENCFF576KWW/,/files/ENCFF856ULN/,/files/ENCFF648DXS/,/files/ENCFF252JED/,/files/ENCFF821NTR/,/files/ENCFF218GYV/,/files/ENCFF803KJT/,/files/ENCFF326PAG/,/files/ENCFF433UFM/,/files/ENCFF859BMF/,/files/ENCFF873GEN/,/files/ENCFF128VSL/,/files/ENCFF577ASN/,/files/ENCFF125TNM/	/disease-series/ENCSR490MDU/	ENCBS242LMI	1	1,2	ENCAB719MQZ	Homo sapiens	adult	74 years												/replicates/e3a70b89-7ba6-4bf7-a4d1-0097e49132ea/,/replicates/2476a5d9-a7e5-4f66-abfb-2eeded40995f/				
